Bias Voltage (V)	Probe Current (A)
-21.000309	-0.000538
-9.823615	-0.000464
-9.655490	-0.000460
-9.490422	-0.000459
-9.319104	-0.000457
-9.154126	-0.000456
-8.986224	-0.000454
-8.821220	-0.000453
-8.649776	-0.000451
-8.484568	-0.000450
-8.319697	-0.000448
-8.151681	-0.000446
-7.986591	-0.000445
-7.815029	-0.000443
-7.650368	-0.000442
-7.482151	-0.000440
-7.317489	-0.000439
-7.146028	-0.000437
-6.984174	-0.000435
-6.819174	-0.000433
-6.647514	-0.000431
-6.483008	-0.000429
-6.314726	-0.000428
-6.149468	-0.000426
-5.978024	-0.000424
-5.813410	-0.000422
-5.645352	-0.000420
-5.480331	-0.000418
-5.315289	-0.000416
-5.143534	-0.000414
-4.979103	-0.000413
-4.810749	-0.000411
-4.645699	-0.000409
-4.474085	-0.000407
-4.309581	-0.000405
-4.141657	-0.000403
-3.976556	-0.000401
-3.811599	-0.000399
-3.643375	-0.000397
-3.478296	-0.000395
-3.307079	-0.000393
-3.142070	-0.000391
-2.973734	-0.000389
-2.808787	-0.000387
-2.637468	-0.000384
-2.472812	-0.000382
-2.308007	-0.000381
-2.139421	-0.000379
-1.974635	-0.000376
-1.803193	-0.000374
-1.638426	-0.000372
-1.470014	-0.000370
-1.304985	-0.000368
-1.133390	-0.000366
-0.968624	-0.000364
-0.804122	-0.000361
-0.635921	-0.000359
-0.470791	-0.000357
-0.302520	-0.000355
-0.137754	-0.000353
0.037727	-0.000350
0.202459	-0.000348
0.370888	-0.000346
0.535519	-0.000344
0.700403	-0.000341
0.871962	-0.000339
1.036563	-0.000337
1.204850	-0.000335
1.369532	-0.000332
1.541101	-0.000330
1.706046	-0.000327
1.874334	-0.000326
2.039308	-0.000323
2.203970	-0.000321
2.375663	-0.000318
2.540604	-0.000315
2.708406	-0.000313
2.873522	-0.000311
3.041305	-0.000308
3.206502	-0.000305
3.377993	-0.000303
3.542946	-0.000300
3.707525	-0.000297
3.875884	-0.000295
4.040901	-0.000292
4.212346	-0.000289
4.376857	-0.000286
4.544893	-0.000283
4.709847	-0.000281
4.881529	-0.000277
5.046594	-0.000274
5.211550	-0.000271
5.379400	-0.000268
5.544367	-0.000265
5.715841	-0.000261
5.880733	-0.000258
6.048793	-0.000254
6.213598	-0.000251
6.381903	-0.000247
6.547068	-0.000243
6.712001	-0.000239
6.883390	-0.000235
7.048142	-0.000231
7.216472	-0.000227
7.381567	-0.000223
7.553084	-0.000218
7.717595	-0.000213
7.885551	-0.000208
8.050591	-0.000203
8.215572	-0.000198
8.387015	-0.000192
8.551696	-0.000186
8.720085	-0.000180
8.885103	-0.000174
9.056690	-0.000167
9.221666	-0.000161
9.389487	-0.000154
9.554402	-0.000147
9.719349	-0.000139
9.887585	-0.000131
10.052573	-0.000123
10.223806	-0.000114
10.388893	-0.000105
10.555874	-9.557988E-5
10.720875	-8.514395E-5
10.892900	-7.419362E-5
11.057403	-6.304619E-5
11.222026	-5.197144E-5
11.390821	-3.969023E-5
11.555696	-2.601572E-5
11.727241	-1.293619E-5
11.892249	-1.174041E-6
12.060934	1.304828E-5
12.226684	2.994416E-5
12.398543	4.673060E-5
12.562702	6.429494E-5
12.725241	8.287770E-5
12.889868	0.000104
13.061004	0.000121
13.229679	0.000146
13.394947	0.000168
13.567049	0.000196
13.732548	0.000224
13.901472	0.000252
14.066884	0.000282
14.232052	0.000315
14.404054	0.000352
14.569407	0.000389
14.737955	0.000429
14.903382	0.000472
15.075540	0.000518
15.240939	0.000565
15.409798	0.000617
15.575257	0.000669
15.740400	0.000721
15.912647	0.000778
16.075220	0.000836
16.246769	0.000902
16.412693	0.000968
16.581665	0.001022
16.744596	0.000968
16.916700	0.001058
17.082300	0.001131
17.250948	0.001205
17.416035	0.001275
17.581593	0.001346
17.753614	0.001422
17.918467	0.001478
18.087479	0.001549
18.252413	0.001608
18.424597	0.001669
18.590014	0.001722
18.758823	0.001776
18.923958	0.001834
19.089375	0.001874
19.261309	0.001946
19.423429	0.001983
19.595451	0.002039
19.760588	0.002084
19.929388	0.002114
20.094810	0.002172
20.267044	0.002218
20.432203	0.002252
20.597586	0.002284
20.766165	0.002335
20.931767	0.002371
21.103718	0.002406
21.268538	0.002430
21.437136	0.002477
21.602501	0.002509
21.774851	0.002550
21.940065	0.002568
22.105583	0.002593
22.273985	0.002624
22.439358	0.002660
22.611534	0.002696
22.773767	0.002712
22.945324	0.002742
23.110649	0.002774
23.279268	0.002800
23.444736	0.002825
23.610296	0.002848
23.781998	0.002890
23.947172	0.002903
24.116125	0.002936
24.281647	0.002949
24.453714	0.002980
24.618660	0.003000
24.787058	0.003025
24.952457	0.003052
25.117916	0.003066
25.289883	0.003091
25.454973	0.003112
25.624147	0.003142
25.789009	0.003146
25.961346	0.003193
26.123108	0.003194
26.295185	0.003231
26.460461	0.003230
26.625462	0.003257
26.793583	0.003300
26.958155	0.003303
27.129942	0.003337
27.294970	0.003337
27.463289	0.003362
27.628160	0.003371
27.799397	0.003408
27.964487	0.003415
28.129068	0.003448
28.297480	0.003468
28.462368	0.003481
28.633696	0.003509
28.798634	0.003503
28.966673	0.003539
29.131701	0.003555
29.300049	0.003598
29.464787	0.003611
29.629580	0.003636
29.800880	0.003661
29.965733	0.003669
30.133877	0.003701
30.298954	0.003711
30.470440	0.003738
30.635500	0.003771
30.803774	0.003784
30.968204	0.003806
31.133205	0.003841
31.305010	0.003868
31.469423	0.003882
31.637716	0.003901
31.802296	0.003933
31.973999	0.003965
32.139130	0.003972
32.307041	0.003999
32.472031	0.003971
32.636932	0.003985
32.805050	0.004002
32.970253	0.004002
33.141453	0.003807
33.306473	0.003777
33.474266	0.003798
33.639275	0.003809
33.810963	0.003855
33.975903	0.003877
34.140789	0.003918
34.308956	0.003940
34.473793	0.003986
34.645435	0.003996
34.810081	0.004009
34.977760	0.004045
35.143024	0.004059
35.314575	0.004082
35.479496	0.004108
35.644386	0.004115
35.812435	0.004145
35.977554	0.004181
36.145947	0.004219
36.310722	0.004254
36.481903	0.004288
36.646729	0.004312
36.814953	0.004562
36.980488	0.004595
37.145088	0.004596
37.316498	0.004620
37.481201	0.004620
37.649323	0.004661
37.814808	0.004677
37.986217	0.004708
38.150650	0.004726
38.318451	0.004730
38.483509	0.004761
38.648388	0.004770
38.820118	0.004830
38.984699	0.004848
39.152714	0.004866
39.317776	0.004870
39.486225	0.004906
39.651260	0.004932
39.822475	0.004975
39.987705	0.004981
